"nbsp","sing.sp","FRic","qual.FRic","FEve","FDiv","FDis","RaoQ","CWM.bodymass","CWM.Vertebrate","CWM.Invertebrate","CWM.Fish","CWM.Seed","CWM.Fruit","CWM.Root","CWM.Woody","CWM.Herbaceous","CWM.Nectar","CWM.aquatic","CWM.terrestrial","CWM.fossorial","CWM.arboreal","shortName","nLocomotor","nTrophic"
51,51,5.7499790832693e-06,0.245927495326894,0.940003533649095,0.635931238754361,0.16650134961524,0.0325333013432218,211559.475098039,2.91836734693878,3.18367346938775,3.93877551020408,3.83673469387755,3.18367346938775,3.75510204081633,2.95918367346939,3.18367346938775,4,"0","1","0","0","Ruaha NP",5,17
56,56,2.18731580589845e-05,0.245927495326894,0.924868109553709,0.651190162850225,0.164944598756478,0.0305609880535281,181563.919821429,2.88679245283019,3.24528301886792,3.88679245283019,3.75471698113208,3.07547169811321,3.71698113207547,3.20754716981132,2.9622641509434,4,"0","1","0","0","Rukwa",5,17
52,52,7.82953674448477e-05,0.245927495326894,0.954457027337411,0.658346295046366,0.185980942494667,0.0376646480242057,72898.4455288462,2.88235294117647,2.92156862745098,3.88235294117647,3.82352941176471,2.76470588235294,3.70588235294118,3.25490196078431,3.07843137254902,4,"0","1","0","0","Rusizi NP",5,17
58,58,4.3157991021945e-05,0.245927495326894,0.921004163420611,0.667903336144468,0.176423593002521,0.035337646747041,85331.8218534483,2.74545454545455,2.76363636363636,3.87272727272727,3.85454545454545,2.92727272727273,3.70909090909091,3.29090909090909,3.14545454545455,4,"0","1","0","0","Ruvubu NP",5,17
34,34,4.38147420459081e-05,0.245927495326894,0.932886943939845,0.635861040180783,0.212281030937113,0.0489718853997386,198945.175882353,2.78125,3,3.71875,3.6875,2.34375,3.5,3.09375,3.15625,4,"0","1","0","0","Rwenzori",5,14
36,36,5.92617879621927e-08,0.245927495326894,0.970746408223452,0.70866248083882,0.182590590077825,0.0377399860823644,262550.691388889,2.65714285714286,3.05714285714286,3.82857142857143,3.57142857142857,2.94285714285714,3.68571428571429,3.28571428571429,2.97142857142857,4,"0","1","0","0","Rwenzori Grassland",4,13
49,49,4.95156395829909e-05,0.245927495326894,0.955183015708505,0.66638968326955,0.18866798857321,0.0394173818611476,153911.485663265,2.77083333333333,2.89583333333333,3.875,3.66666666666667,2.64583333333333,3.72916666666667,3.33333333333333,3.125,4,"0","1","0","0","Rwenzori NP",5,16
27,27,9.07361081150716e-08,0.245927495326894,0.920088462046415,0.675871724696034,0.159222197668207,0.0302351031621167,18884.5721296296,2.48148148148148,2.88888888888889,3.77777777777778,3.77777777777778,2.96296296296296,3.81481481481481,3.34615384615385,3.42307692307692,4,"0","1","0","0","Sahel ",4,10
32,32,7.96844740182527e-08,0.245927495326894,0.90027884018112,0.676010491310646,0.175195912449805,0.0347954578713821,197596.625625,2.45161290322581,2.83870967741935,3.87096774193548,3.70967741935484,2.80645161290323,3.80645161290323,3.46666666666667,3.1,4,"0","1","0","0","Sahel_Savanna",4,12
49,49,0.000134385244555987,0.245927495326894,0.831674595846161,0.670012363175933,0.199703923585164,0.0433984987634245,113212.701496599,2.59574468085106,2.68085106382979,3.80851063829787,3.51063829787234,2.21276595744681,3.72340425531915,3.29787234042553,3.53191489361702,4,"0","1","0","0","Salonga NP",5,12
17,17,2.10925009599768e-10,0.245927495326894,0.981218774751456,0.608191256391372,0.128036443416402,0.0219541486872342,617905.911176471,3.41176470588235,3.94117647058824,4,3.82352941176471,3.35294117647059,3.70588235294118,2.29411764705882,2.41176470588235,4,"0","1","0","0","Samburu NR",3,10
43,43,0.000131938517054484,0.245927495326894,0.814952844145454,0.662523850858135,0.20045718335109,0.0443359637004293,16813.6025581395,2.775,2.575,3.8,3.375,1.9,3.825,3.475,3.55,4,"0","1","0","1","Sangmelina",5,13
72,72,4.73473482127535e-05,0.245927495326894,0.886116277618005,0.679191742002514,0.170898276763292,0.033181810059628,88404.0044097222,2.72857142857143,2.82857142857143,3.9,3.85714285714286,3.01428571428571,3.8,3.18571428571429,3.17142857142857,3.95714285714286,"0","1","0","0","Selous GR",5,17
45,45,0.000117410882197025,0.245927495326894,0.823418945651707,0.659022789175347,0.212266438809158,0.0485581735735289,159254.997777778,2.78571428571429,2.85714285714286,3.83333333333333,3.61904761904762,2.30952380952381,3.71428571428571,3.21428571428571,3.21428571428571,4,"0","1","0","0","Semliki",5,14
28,28,6.65959658146237e-06,0.245927495326894,0.935096331927142,0.65739776501684,0.194446839254428,0.039935239712604,191391.086785714,2.60714285714286,2.92857142857143,4,3.67857142857143,2.39285714285714,3.75,3.14285714285714,3.14285714285714,4,"0","1","0","0","Semliki Montane",5,12
43,43,0.000168454933013201,0.245927495326894,0.876184510532528,0.663784761191819,0.208558738627872,0.0479355128092534,156075.584186047,2.625,2.7,3.8,3.725,2.225,3.7,3.25,3.325,4,"0","1","0","0","Seredou",5,13
68,68,8.43291032685557e-05,0.245927495326894,0.897702786208018,0.650432552009201,0.167828582756905,0.0317685507147502,161605.280110294,2.84615384615385,3.01538461538462,3.89230769230769,3.83076923076923,3.09230769230769,3.72307692307692,3.2,3.10769230769231,4,"0","1","0","0","Serengeti Bushland",5,17
33,33,2.86630380026997e-08,0.245927495326894,0.823258123852353,0.641189255216498,0.139858501782299,0.0206235135492732,98497.2520606061,2.4,2.8,3.8,3.96666666666667,3.1,3.83333333333333,3.56666666666667,3.2,4,"0","1","0","0","Serengeti Plains",3,12
11,11,5.45341695558529e-07,0.245927495326894,0.947338400256434,0.669844220496913,0.205358276363698,0.0443762766404175,357785.806363636,2.90909090909091,3.36363636363636,4,3.63636363636364,1.72727272727273,3.45454545454545,2.36363636363636,3,3.72727272727273,"0","1","0","0","Shimba Hills NR",3,6
22,22,4.26833501718769e-07,0.245927495326894,0.936144510379665,0.619250903113727,0.17187113027417,0.0334734062866942,29404.0422727273,2.54545454545455,3.22727272727273,3.72727272727273,3.72727272727273,3.22727272727273,3.63636363636364,3.04545454545455,3.27272727272727,4,"0","1","0","0","Simien Mountain NP",4,10
38,38,3.92057823221942e-07,0.245927495326894,0.896153816583238,0.655664406022963,0.157679333004563,0.028836237710967,84287.7384210526,2.62162162162162,3.08108108108108,3.89189189189189,3.75675675675676,3.40540540540541,3.94594594594595,3.40540540540541,2.81081081081081,4,"0","1","0","0","Singou ",4,13
38,38,1.71656836624642e-07,0.245927495326894,0.904669949634368,0.668038331559357,0.16478506408797,0.0305019106303976,143623.49625,2.56756756756757,2.94594594594595,3.83783783783784,3.83783783783784,3.10810810810811,3.78378378378378,3.2972972972973,2.97297297297297,4,"0","1","0","0","Siniaka-Minia FR",3,14
25,25,1.52506750988783e-07,0.245927495326894,0.913383643124736,0.673194834379899,0.179855543476212,0.0371780177271246,242305.1272,2.45833333333333,2.83333333333333,3.75,4,3.25,3.70833333333333,3.04166666666667,3.16666666666667,4,"0","1","0","0","Skeleton Coast Park",5,12
40,40,4.94442573551561e-05,0.245927495326894,0.987205558317127,0.681830111634733,0.199027286292005,0.0432502559499817,194779.576,2.825,3.05,3.8,3.75,2.65,3.7,2.85,3.05,3.925,"0","1","0","0","Sokoke-Gedi",5,15
58,58,2.00220505490091e-07,0.245927495326894,0.836263965807171,0.674867879556619,0.168930838468825,0.0317760839428572,220105.298448276,2.85714285714286,3.03571428571429,3.83928571428571,3.76785714285714,3.35714285714286,3.76785714285714,3.10714285714286,2.91071428571429,4,"0","1","0","0","Southwest Arid",4,15
41,41,1.43292535275349e-07,0.245927495326894,0.878943070571064,0.687904243674388,0.165524198479014,0.030218432990028,130098.430243902,2.825,2.95,3.775,3.75,3.45,3.8,3.375,2.95,4,"0","1","0","0","SS Grassland",4,13
48,48,1.16882304885417e-06,0.245927495326894,0.903728305808082,0.657873031140831,0.168646953432873,0.0324335457220416,199926.688416667,2.4468085106383,3,3.78723404255319,3.87234042553191,3.17021276595745,3.82978723404255,3.23404255319149,2.91489361702128,4,"0","1","0","0","Sudan",5,14
48,48,1.8862236518323e-06,0.245927495326894,0.924663699535802,0.651253903096555,0.168878329521919,0.0321752612328119,200072.286822917,2.59574468085106,2.97872340425532,3.78723404255319,3.80851063829787,3.17021276595745,3.82978723404255,3.21276595744681,2.97872340425532,4,"0","1","0","0","Sudan Woodland",4,15
54,54,0.00014519269246333,0.245927495326894,0.806698906909726,0.677358151625355,0.208201687268915,0.0469376583130767,107849.14,2.86,2.92,3.84,3.64,1.88,3.66,3.1,3.22,4,"0","1","0","0","Tai",5,14
14,14,9.28784671309444e-08,0.245927495326894,0.991275814266713,0.67694558737299,0.158762431087945,0.0288972785820705,15705.7,2.57142857142857,2.71428571428571,3.71428571428571,3.78571428571429,2.64285714285714,3.57142857142857,3.66666666666667,3.58333333333333,4,"0","1","0","0","Talassamtane NP",3,9
12,12,4.45893261768751e-11,0.245927495326894,0.990153787842045,0.666270409636308,0.11926845487621,0.018486838625647,33976.4483333333,2.41666666666667,3.16666666666667,3.75,4,3.33333333333333,4,3,3,4,"0","1","0","0","Tamanrasset",1,9
45,45,2.27781474887648e-05,0.245927495326894,0.959140408345672,0.646709126676305,0.179420718560583,0.0355673379953494,203992.936805556,2.67441860465116,2.97674418604651,3.90697674418605,3.83720930232558,2.86046511627907,3.72093023255814,3.04651162790698,2.97674418604651,3.86046511627907,"0","1","0","0","Tambarara",5,15
43,43,5.82254802006934e-07,0.245927495326894,0.915780772266197,0.671573209685508,0.161159414625641,0.0308183900743946,85305.3669186046,2.55813953488372,3.02325581395349,3.83720930232558,3.7906976744186,3.16279069767442,3.88372093023256,3.34883720930233,2.95348837209302,4,"0","1","0","0","Tamou",4,15
36,36,1.02433132825997e-05,0.245927495326894,0.994442415146259,0.69124340001568,0.192634438263665,0.0408153366311191,217685.692444444,2.85714285714286,2.88571428571429,3.8,3.62857142857143,2.37142857142857,3.65714285714286,3.11428571428571,3.31428571428571,3.91428571428571,"0","1","0","0","Tana",5,15
53,53,1.08167174721627e-06,0.245927495326894,0.895221185102332,0.623461355714308,0.161859977860888,0.029475967080413,181975.211132075,2.96,3.22,3.94,3.82,2.98,3.68,2.96,3.08,4,"0","1","0","0","Tarangire",5,16
17,17,2.38088358760195e-08,0.245927495326894,0.933476600172277,0.654501554615384,0.120685904766962,0.0185434055370727,26991.0823529412,2.29411764705882,3.17647058823529,3.82352941176471,4,3.52941176470588,4,3.26666666666667,3.06666666666667,4,"0","1","0","0","Tassili N'Ajjer NP",2,8
36,36,4.33530036960457e-07,0.245927495326894,0.922666096469449,0.623499407400097,0.168619477514023,0.0323196637587298,239236.162777778,3,3.41176470588235,4,3.79411764705882,2.79411764705882,3.52941176470588,3.11764705882353,2.79411764705882,4,"0","1","0","0","Tongwe",5,17
66,66,3.18966594479138e-05,0.245927495326894,0.928054180220501,0.646606910479156,0.17659008746356,0.0349373906296163,165743.021212121,2.68253968253968,2.88888888888889,3.87301587301587,3.77777777777778,2.98412698412698,3.73015873015873,3.12698412698413,3.22222222222222,3.95238095238095,"0","1","0","0","Tsavo",5,16
41,41,2.42260728599492e-05,0.245927495326894,0.948752660175737,0.654190232524172,0.190809253266998,0.0403879975464448,36924.3431707317,2.58974358974359,2.64102564102564,3.82051282051282,3.64102564102564,2.46153846153846,3.71794871794872,3.48717948717949,3.53846153846154,4,"0","1","0","0","Tsoulou",5,14
78,78,0.000304347143504904,0.245927495326894,0.867658735776319,0.667389849825053,0.184849338951742,0.0383229636047281,115617.399321581,2.82191780821918,2.94520547945205,3.83561643835616,3.82191780821918,2.58904109589041,3.6986301369863,3.19178082191781,3.15068493150685,4,"0","1","0","0","Volcans NP",5,17
55,55,2.5347045785329e-05,0.245927495326894,0.900044879960387,0.670354958992313,0.167593792797078,0.0323293927824328,133328.8025,2.67924528301887,2.88679245283019,3.86792452830189,3.81132075471698,3.13207547169811,3.77358490566038,3.18867924528302,3.18867924528302,4,"0","1","0","0","Vwaza Marsh WR",5,17
44,44,2.13696884233695e-06,0.245927495326894,0.917752377334751,0.658938288584292,0.169415091341001,0.0331225900021856,172550.011761364,2.62790697674419,3,3.83720930232558,3.7906976744186,3.13953488372093,3.81395348837209,3.27906976744186,2.88372093023256,4,"0","1","0","0","W du Burkina Faso NP",4,15
44,44,6.39016778083185e-07,0.245927495326894,0.917730346701803,0.67545646030245,0.164937756545596,0.0315785746813181,138462.741761364,2.55813953488372,3.02325581395349,3.83720930232558,3.7906976744186,3.09302325581395,3.81395348837209,3.27906976744186,2.95348837209302,4,"0","1","0","0","W' du Niger NP",4,15
14,14,7.3492965133594e-09,0.245927495326894,0.943703200677732,0.694628533655068,0.121437540270249,0.017819247635343,11146.9464285714,2,2.78571428571429,3.78571428571429,4,3.42857142857143,4,3.61538461538462,3.38461538461539,4,"0","1","0","0","Wadi el Assuiti",2,8
14,14,1.57931815377621e-08,0.245927495326894,0.943637827374644,0.68421741540538,0.133358692324019,0.0205258818291149,9920.42285714286,2.42857142857143,2.85714285714286,3.78571428571429,4,3.21428571428571,3.78571428571429,3.58333333333333,3.33333333333333,4,"0","1","0","0","Wadi el Rayan",2,9
39,39,1.18712760022208e-07,0.245927495326894,0.87783350385137,0.67875781509696,0.157621104601593,0.0269139563460567,53307.0668589744,2.68421052631579,2.65789473684211,3.86842105263158,3.89473684210526,3.36842105263158,3.73684210526316,3.39473684210526,3.18421052631579,4,"0","1","0","0","Waterberg Plateau",3,14
42,42,4.53942512566591e-07,0.245927495326894,0.913814433648529,0.680212884434442,0.15904261156453,0.0290725304574292,163521.874464286,2.5609756097561,2.97560975609756,3.85365853658537,3.85365853658537,3.19512195121951,3.80487804878049,3.24390243902439,3.04878048780488,4,"0","1","0","0","Waza NP",3,15
34,34,5.93964772102857e-08,0.245927495326894,0.914950989833668,0.624727562642294,0.157651497219226,0.0277199312404014,104906.455882353,2.73529411764706,2.94117647058824,3.82352941176471,3.91176470588235,3.14705882352941,3.88235294117647,2.93939393939394,3.27272727272727,4,"0","1","0","0","Yangudi-Rasa NP",4,13
37,37,2.14469042910386e-06,0.245927495326894,0.956424013785137,0.633397128147432,0.171747774536098,0.0331481331359171,202751.50972973,2.61111111111111,3.13888888888889,3.91666666666667,3.66666666666667,2.97222222222222,3.69444444444444,3.13888888888889,2.66666666666667,4,"0","1","0","0","Yankari",4,14
40,40,4.80005202771697e-08,0.245927495326894,0.915773594572148,0.680049078810432,0.172835800469827,0.0340262181209006,200746.2489375,2.82051282051282,3.07692307692308,3.74358974358974,3.76923076923077,3.12820512820513,3.79487179487179,3.12820512820513,3,4,"0","1","0","0","Zakouma NP",4,15
64,64,0.000191287578342871,0.245927495326894,0.883121500785573,0.653172816881294,0.183459189995641,0.0373590215223972,70470.8078515625,2.66129032258065,2.93548387096774,3.79032258064516,3.7741935483871,2.7258064516129,3.7258064516129,3.29032258064516,3.2258064516129,4,"0","1","0","0","Zemongo",5,16
62,62,6.33805438060753e-06,0.245927495326894,0.903879936417811,0.660969893215537,0.173464675856938,0.0337409724261931,161032.44625,2.86666666666667,2.93333333333333,3.86666666666667,3.81666666666667,3.03333333333333,3.7,3.25,3.06666666666667,3.95,"0","1","0","0","Zinave",5,17
